productid,product_name,year_month,date,inventory_level,sales_units,price_pln_per_unit,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,monthly_revenue,inventory_carrying_cost,annual_sales,average_inventory,average_monthly_demand,excess_inventory,inventory_turnover,lead_time_demand,reorder_point,expiration_risk,year,month,month_sin,month_cos,sales_lag_1,sales_lag_3,sales_lag_12,sales_roll_mean_3,sales_roll_std_3,sales_roll_mean_6,sales_roll_std_6,price_lag_1,price_pln_per_unit_pct_change,average_monthly_demand_safe,inventory_to_avg_monthly_demand,excess_inventory_pct_of_avg_demand,short_shelf_life_flag
P141,Product 141,202311,2023-11-01,243.0,59.0,38.03,0.91,9,1,1.0,2243.77,221.13,671.0,120.0,56.0,184.0,5.591666666666667,56.0,56.0,6997.52,2023,11,-0.5000000000000004,0.8660254037844384,55.0,70.0,,60.333333333333336,8.38649708360608,57.166666666666664,7.1670542530852,38.03,0.0,56.0,4.339285714285714,3.2857142857142856,0
P141,Product 141,202312,2023-12-01,196.0,47.0,38.03,0.91,9,1,1.0,1787.41,178.36,671.0,120.0,56.0,149.0,5.591666666666667,56.0,56.0,5666.47,2023,12,-2.4492935982947064e-16,1.0,59.0,56.0,,56.666666666666664,2.0816659994661304,59.0,5.585696017507575,38.03,0.0,56.0,3.5,2.6607142857142856,0
P141,Product 141,202401,2024-01-01,138.0,58.0,38.03,0.91,9,1,1.0,2205.74,125.58,649.0,123.0,54.0,80.0,5.276422764227642,54.0,54.0,3042.4,2024,1,0.49999999999999994,0.8660254037844387,47.0,55.0,53.0,53.666666666666664,6.110100926607785,57.5,7.449832212875669,38.03,0.0,54.0,2.5555555555555554,1.4814814814814814,0
P141,Product 141,202402,2024-02-01,94.0,44.0,38.03,0.91,9,1,1.0,1673.32,85.54,649.0,123.0,54.0,50.0,5.276422764227642,54.0,54.0,1901.5,2024,2,0.8660254037844386,0.5000000000000001,58.0,59.0,50.0,54.666666666666664,6.658328118479392,57.5,7.449832212875669,38.03,0.0,54.0,1.7407407407407407,0.9259259259259259,0
P141,Product 141,202403,2024-03-01,23.0,71.0,38.03,0.91,9,1,1.0,2700.13,20.93,649.0,123.0,54.0,-48.0,5.276422764227642,54.0,54.0,-1825.44,2024,3,1.0,6.123233995736766e-17,44.0,47.0,61.0,49.666666666666664,7.371114795831991,53.166666666666664,6.1779176642835445,38.03,0.0,54.0,0.42592592592592593,-0.8888888888888888,0
P141,Product 141,202404,2024-04-01,201.0,54.0,38.03,0.91,9,1,1.0,2053.62,182.91,649.0,123.0,54.0,147.0,5.276422764227642,54.0,54.0,5590.41,2024,4,0.8660254037844387,-0.4999999999999998,71.0,58.0,58.0,57.666666666666664,13.503086067019396,55.666666666666664,9.626352718795768,38.03,0.0,54.0,3.7222222222222223,2.7222222222222223,0
P141,Product 141,202405,2024-05-01,149.0,52.0,38.03,0.91,9,1,1.0,1977.56,135.59,649.0,123.0,54.0,97.0,5.276422764227642,54.0,54.0,3688.91,2024,5,0.49999999999999994,-0.8660254037844387,54.0,44.0,48.0,56.333333333333336,13.650396819628847,55.5,9.648834126463155,38.03,0.0,54.0,2.759259259259259,1.7962962962962963,0
P141,Product 141,202406,2024-06-01,82.0,67.0,38.03,0.91,9,1,1.0,2548.01,74.62,649.0,123.0,54.0,15.0,5.276422764227642,54.0,54.0,570.45,2024,6,1.2246467991473532e-16,-1.0,52.0,71.0,56.0,59.0,10.440306508910549,54.333333333333336,9.563820714895625,38.03,0.0,54.0,1.5185185185185186,0.2777777777777778,0
P141,Product 141,202407,2024-07-01,36.0,46.0,38.03,0.91,9,1,1.0,1749.38,32.76,649.0,123.0,54.0,-10.0,5.276422764227642,54.0,54.0,-380.3,2024,7,-0.4999999999999997,-0.8660254037844388,67.0,54.0,58.0,57.666666666666664,8.144527815247077,57.666666666666664,9.97329768264573,38.03,0.0,54.0,0.6666666666666666,-0.18518518518518517,0
P141,Product 141,202408,2024-08-01,212.0,47.0,38.03,0.91,9,1,1.0,1787.41,192.92,649.0,123.0,54.0,165.0,5.276422764227642,54.0,54.0,6274.95,2024,8,-0.8660254037844384,-0.5000000000000004,46.0,52.0,70.0,55.0,10.816653826391969,55.666666666666664,11.039323650779819,38.03,0.0,54.0,3.925925925925926,3.0555555555555554,0
P141,Product 141,202409,2024-09-01,161.0,51.0,38.03,0.91,9,1,1.0,1939.53,146.51,649.0,123.0,54.0,110.0,5.276422764227642,54.0,54.0,4183.3,2024,9,-1.0,-1.8369701987210297e-16,47.0,67.0,56.0,53.333333333333336,11.846237095944574,56.166666666666664,10.457851914550458,38.03,0.0,54.0,2.9814814814814814,2.037037037037037,0
P141,Product 141,202410,2024-10-01,112.0,49.0,38.03,0.91,9,1,1.0,1863.47,101.92,649.0,123.0,54.0,63.0,5.276422764227642,54.0,54.0,2395.89,2024,10,-0.8660254037844386,0.5000000000000001,51.0,46.0,55.0,48.0,2.645751311064596,52.833333333333336,7.574078601827859,38.03,0.0,54.0,2.074074074074074,1.1666666666666667,0
P141,Product 141,202411,2024-11-01,46.0,66.0,38.03,0.91,9,1,1.0,2509.98,41.86,649.0,123.0,54.0,-20.0,5.276422764227642,54.0,54.0,-760.6,2024,11,-0.5000000000000004,0.8660254037844384,49.0,47.0,59.0,49.0,2.000000000000007,52.0,7.6941536246685365,38.03,0.0,54.0,0.8518518518518519,-0.37037037037037035,0
P141,Product 141,202412,2024-12-01,225.0,44.0,38.03,0.91,9,1,1.0,1673.32,204.75,649.0,123.0,54.0,181.0,5.276422764227642,54.0,54.0,6883.43,2024,12,-2.4492935982947064e-16,1.0,66.0,51.0,47.0,55.333333333333336,9.29157324317757,54.333333333333336,9.584710046040342,38.03,0.0,54.0,4.166666666666667,3.3518518518518516,0
P141,Product 141,202501,2025-01-01,169.0,56.0,38.03,0.91,9,1,1.0,2129.68,153.79,619.0,120.0,52.0,113.0,5.158333333333333,52.0,52.0,4297.39,2025,1,0.49999999999999994,0.8660254037844387,44.0,49.0,58.0,53.0,11.532562594670797,50.5,7.968688725254613,38.03,0.0,52.0,3.25,2.173076923076923,0
P141,Product 141,202502,2025-02-01,123.0,46.0,38.03,0.91,9,1,1.0,1749.38,111.93,619.0,120.0,52.0,77.0,5.158333333333333,52.0,52.0,2928.31,2025,2,0.8660254037844386,0.5000000000000001,56.0,66.0,44.0,55.333333333333336,11.015141094572204,52.166666666666664,7.884584115009913,38.03,0.0,52.0,2.3653846153846154,1.4807692307692308,0
P141,Product 141,202503,2025-03-01,82.0,41.0,38.03,0.91,9,1,1.0,1559.23,74.62,619.0,120.0,52.0,41.0,5.158333333333333,52.0,52.0,1559.23,2025,3,1.0,6.123233995736766e-17,46.0,44.0,71.0,48.666666666666664,6.429100507328638,52.0,8.024961059095551,38.03,0.0,52.0,1.5769230769230769,0.7884615384615384,0
P141,Product 141,202504,2025-04-01,47.0,35.0,38.03,0.91,9,1,1.0,1331.05,42.77,619.0,120.0,52.0,12.0,5.158333333333333,52.0,52.0,456.36,2025,4,0.8660254037844387,-0.4999999999999998,41.0,56.0,54.0,47.666666666666664,7.637626158259734,50.333333333333336,9.223159256278008,38.03,0.0,52.0,0.9038461538461539,0.23076923076923078,0
P141,Product 141,202505,2025-05-01,150.0,62.0,38.03,0.91,9,1,1.0,2357.86,136.5,619.0,120.0,52.0,88.0,5.158333333333333,52.0,52.0,3346.6400000000003,2025,5,0.49999999999999994,-0.8660254037844387,35.0,46.0,52.0,40.666666666666664,5.5075705472861,48.0,11.189280584559492,38.03,0.0,52.0,2.8846153846153846,1.6923076923076923,0
P141,Product 141,202506,2025-06-01,105.0,45.0,38.03,0.91,9,1,1.0,1711.35,95.55,619.0,120.0,52.0,60.0,5.158333333333333,52.0,52.0,2281.8,2025,6,1.2246467991473532e-16,-1.0,62.0,41.0,67.0,46.0,14.177446878757824,47.333333333333336,9.953223933312596,38.03,0.0,52.0,2.019230769230769,1.1538461538461537,0
P141,Product 141,202507,2025-07-01,57.0,48.0,38.03,0.91,9,1,1.0,1825.44,51.87,619.0,120.0,52.0,9.0,5.158333333333333,52.0,52.0,342.27,2025,7,-0.4999999999999997,-0.8660254037844388,45.0,35.0,46.0,47.333333333333336,13.650396819628845,47.5,9.894442884771228,38.03,0.0,52.0,1.0961538461538463,0.17307692307692307,0
P141,Product 141,202508,2025-08-01,210.0,56.0,38.03,0.91,9,1,1.0,2129.68,191.1,619.0,120.0,52.0,154.0,5.158333333333333,52.0,52.0,5856.62,2025,8,-0.8660254037844384,-0.5000000000000004,48.0,62.0,47.0,51.666666666666664,9.073771725877464,46.166666666666664,9.020347369512255,38.03,0.0,52.0,4.038461538461538,2.9615384615384617,0
P141,Product 141,202509,2025-09-01,151.0,59.0,38.03,0.91,9,1,1.0,2243.77,137.41,619.0,120.0,52.0,92.0,5.158333333333333,52.0,52.0,3498.76,2025,9,-1.0,-1.8369701987210297e-16,56.0,45.0,51.0,49.666666666666664,5.686240703077321,47.833333333333336,9.867454923467687,38.03,0.0,52.0,2.9038461538461537,1.7692307692307692,0
P141,Product 141,202510,2025-10-01,105.0,46.0,38.03,0.91,9,1,1.0,1749.38,95.55,619.0,120.0,52.0,59.0,5.158333333333333,52.0,52.0,2243.77,2025,10,-0.8660254037844386,0.5000000000000001,59.0,48.0,49.0,54.333333333333336,5.686240703077321,50.833333333333336,10.107752800037542,38.03,0.0,52.0,2.019230769230769,1.1346153846153846,0
P141,Product 141,202511,2025-11-01,47.0,58.0,38.03,0.91,9,1,1.0,2205.74,42.77,619.0,120.0,52.0,-11.0,5.158333333333333,52.0,52.0,-418.33,2025,11,-0.5000000000000004,0.8660254037844384,46.0,56.0,66.0,53.666666666666664,6.806859285554039,52.666666666666664,7.257180352359091,38.03,0.0,52.0,0.9038461538461539,-0.21153846153846154,0
P141,Product 141,202512,2025-12-01,200.0,67.0,38.03,0.91,9,1,1.0,2548.01,182.0,619.0,120.0,52.0,133.0,5.158333333333333,52.0,52.0,5057.99,2025,12,-2.4492935982947064e-16,1.0,58.0,59.0,44.0,54.333333333333336,7.234178138070229,52.0,6.356099432828292,38.03,0.0,52.0,3.8461538461538463,2.5576923076923075,0
P142,Product 142,202301,2023-01-01,687.0,135.0,49.97,0.56,17,2,0.9,6745.95,384.72,1495.0,489.0,125.0,552.0,3.0572597137014315,250.0,278.0,27583.44,2023,1,0.49999999999999994,0.8660254037844387,,,,,0.0,,0.0,,0.0,125.0,5.496,4.416,0
P142,Product 142,202302,2023-02-01,570.0,117.0,49.97,0.56,17,2,0.9,5846.49,319.2,1495.0,489.0,125.0,453.0,3.0572597137014315,250.0,278.0,22636.41,2023,2,0.8660254037844386,0.5000000000000001,135.0,,,135.0,0.0,135.0,0.0,49.97,0.0,125.0,4.56,3.624,0
P142,Product 142,202303,2023-03-01,465.0,105.0,49.97,0.56,17,2,0.9,5246.85,260.4,1495.0,489.0,125.0,360.0,3.0572597137014315,250.0,278.0,17989.2,2023,3,1.0,6.123233995736766e-17,117.0,,,126.0,12.727922061357855,126.0,12.727922061357855,49.97,0.0,125.0,3.72,2.88,0
P142,Product 142,202304,2023-04-01,332.0,133.0,49.97,0.56,17,2,0.9,6646.01,185.92,1495.0,489.0,125.0,199.0,3.0572597137014315,250.0,278.0,9944.03,2023,4,0.8660254037844387,-0.4999999999999998,105.0,135.0,,119.0,15.0996688705415,119.0,15.0996688705415,49.97,0.0,125.0,2.656,1.592,0
P142,Product 142,202305,2023-05-01,202.0,130.0,49.97,0.56,17,2,0.9,6496.1,113.12,1495.0,489.0,125.0,72.0,3.0572597137014315,250.0,278.0,3597.84,2023,5,0.49999999999999994,-0.8660254037844387,133.0,117.0,,118.33333333333333,14.047538337136986,122.5,14.177446878757825,49.97,0.0,125.0,1.616,0.576,0
P142,Product 142,202306,2023-06-01,54.0,148.0,49.97,0.56,17,2,0.9,7395.56,30.24,1495.0,489.0,125.0,-94.0,3.0572597137014315,250.0,278.0,-4697.18,2023,6,1.2246467991473532e-16,-1.0,130.0,105.0,,122.66666666666667,15.373136743466942,124.0,12.727922061357855,49.97,0.0,125.0,0.432,-0.752,0
P142,Product 142,202307,2023-07-01,877.0,140.0,49.97,0.56,17,2,0.9,6995.8,491.12,1495.0,489.0,125.0,737.0,3.0572597137014315,250.0,278.0,36827.89,2023,7,-0.4999999999999997,-0.8660254037844388,148.0,133.0,,137.0,9.643650760992953,128.0,15.019986684414869,49.97,0.0,125.0,7.016,5.896,0
P142,Product 142,202308,2023-08-01,758.0,119.0,49.97,0.56,17,2,0.9,5946.43,424.48,1495.0,489.0,125.0,639.0,3.0572597137014315,250.0,278.0,31930.83,2023,8,-0.8660254037844384,-0.5000000000000004,140.0,130.0,,139.33333333333334,9.018499505645787,128.83333333333334,15.613028747384883,49.97,0.0,125.0,6.064,5.112,0
P142,Product 142,202309,2023-09-01,656.0,102.0,49.97,0.56,17,2,0.9,5096.94,367.36,1495.0,489.0,125.0,554.0,3.0572597137014315,250.0,278.0,27683.38,2023,9,-1.0,-1.8369701987210297e-16,119.0,148.0,,135.66666666666666,14.97776129244064,129.16666666666666,15.328622464744404,49.97,0.0,125.0,5.248,4.432,0
P142,Product 142,202310,2023-10-01,553.0,103.0,49.97,0.56,17,2,0.9,5146.91,309.68,1495.0,489.0,125.0,450.0,3.0572597137014315,250.0,278.0,22486.5,2023,10,-0.8660254037844386,0.5000000000000001,102.0,140.0,,120.33333333333333,19.03505538035897,128.66666666666666,16.293147844006903,49.97,0.0,125.0,4.424,3.6,0
P142,Product 142,202311,2023-11-01,420.0,133.0,49.97,0.56,17,2,0.9,6646.01,235.2,1495.0,489.0,125.0,287.0,3.0572597137014315,250.0,278.0,14341.39,2023,11,-0.5000000000000004,0.8660254037844384,103.0,119.0,,108.0,9.53939201416943,123.66666666666667,19.064801773600127,49.97,0.0,125.0,3.36,2.296,0
P142,Product 142,202312,2023-12-01,290.0,130.0,49.97,0.56,17,2,0.9,6496.1,162.4,1495.0,489.0,125.0,160.0,3.0572597137014315,250.0,278.0,7995.2,2023,12,-2.4492935982947064e-16,1.0,133.0,102.0,,112.66666666666667,17.616280348965066,124.16666666666667,19.3019860808847,49.97,0.0,125.0,2.32,1.28,0
P142,Product 142,202401,2024-01-01,159.0,131.0,49.97,0.56,17,2,0.9,6546.07,89.04,1652.0,461.0,138.0,28.0,3.58351409978308,276.0,307.0,1399.16,2024,1,0.49999999999999994,0.8660254037844387,130.0,103.0,135.0,122.0,16.522711641858287,121.16666666666667,15.967675681409194,49.97,0.0,138.0,1.1521739130434783,0.2028985507246377,0
P142,Product 142,202402,2024-02-01,40.0,119.0,49.97,0.56,17,2,0.9,5946.43,22.4,1652.0,461.0,138.0,-79.0,3.58351409978308,276.0,307.0,-3947.63,2024,2,0.8660254037844386,0.5000000000000001,131.0,133.0,117.0,131.33333333333334,1.5275252316517427,119.66666666666667,14.165686240583847,49.97,0.0,138.0,0.2898550724637681,-0.572463768115942,0
P142,Product 142,202403,2024-03-01,787.0,143.0,49.97,0.56,17,2,0.9,7145.71,440.72,1652.0,461.0,138.0,644.0,3.58351409978308,276.0,307.0,32180.68,2024,3,1.0,6.123233995736766e-17,119.0,130.0,105.0,126.66666666666667,6.658328118479349,119.66666666666667,14.165686240583847,49.97,0.0,138.0,5.702898550724638,4.666666666666667,0
P142,Product 142,202404,2024-04-01,646.0,141.0,49.97,0.56,17,2,0.9,7045.77,361.76,1652.0,461.0,138.0,505.0,3.58351409978308,276.0,307.0,25234.85,2024,4,0.8660254037844387,-0.4999999999999998,143.0,131.0,133.0,131.0,11.999999999999977,126.5,13.823892360692051,49.97,0.0,138.0,4.681159420289855,3.6594202898550723,0
P142,Product 142,202405,2024-05-01,485.0,161.0,49.97,0.56,17,2,0.9,8045.17,271.6,1652.0,461.0,138.0,324.0,3.58351409978308,276.0,307.0,16190.28,2024,5,0.49999999999999994,-0.8660254037844387,141.0,119.0,130.0,134.33333333333334,13.316656236958762,132.83333333333334,8.635199283552575,49.97,0.0,138.0,3.5144927536231885,2.347826086956522,0
P142,Product 142,202406,2024-06-01,349.0,136.0,49.97,0.56,17,2,0.9,6795.92,195.44,1652.0,461.0,138.0,213.0,3.58351409978308,276.0,307.0,10643.61,2024,6,1.2246467991473532e-16,-1.0,161.0,143.0,148.0,148.33333333333334,11.015141094572167,137.5,14.3909693905588,49.97,0.0,138.0,2.528985507246377,1.5434782608695652,0
P142,Product 142,202407,2024-07-01,217.0,132.0,49.97,0.56,17,2,0.9,6596.04,121.52,1652.0,461.0,138.0,85.0,3.58351409978308,276.0,307.0,4247.45,2024,7,-0.4999999999999997,-0.8660254037844388,136.0,141.0,140.0,146.0,13.22875655532292,138.5,13.96782015920882,49.97,0.0,138.0,1.5724637681159421,0.6159420289855072,0
P142,Product 142,202408,2024-08-01,77.0,140.0,49.97,0.56,17,2,0.9,6995.8,43.12,1652.0,461.0,138.0,-63.0,3.58351409978308,276.0,307.0,-3148.11,2024,8,-0.8660254037844384,-0.5000000000000004,132.0,161.0,119.0,143.0,15.716233645501683,138.66666666666666,13.86602562620836,49.97,0.0,138.0,0.5579710144927537,-0.45652173913043476,0
P142,Product 142,202409,2024-09-01,907.0,124.0,49.97,0.56,17,2,0.9,6196.28,507.92,1652.0,461.0,138.0,783.0,3.58351409978308,276.0,307.0,39126.51,2024,9,-1.0,-1.8369701987210297e-16,140.0,136.0,102.0,136.0,3.9999999999998934,142.16666666666666,10.028293307770124,49.97,0.0,138.0,6.572463768115942,5.673913043478261,0
P142,Product 142,202410,2024-10-01,758.0,149.0,49.97,0.56,17,2,0.9,7445.53,424.48,1652.0,461.0,138.0,609.0,3.58351409978308,276.0,307.0,30431.73,2024,10,-0.8660254037844386,0.5000000000000001,124.0,132.0,103.0,132.0,7.999999999999947,139.0,12.425779653607268,49.97,0.0,138.0,5.492753623188406,4.413043478260869,0
P142,Product 142,202411,2024-11-01,621.0,137.0,49.97,0.56,17,2,0.9,6845.89,347.76,1652.0,461.0,138.0,484.0,3.58351409978308,276.0,307.0,24185.48,2024,11,-0.5000000000000004,0.8660254037844384,149.0,140.0,133.0,137.66666666666666,12.662279942148356,140.33333333333334,13.094528119282003,49.97,0.0,138.0,4.5,3.5072463768115942,0
P142,Product 142,202412,2024-12-01,482.0,139.0,49.97,0.56,17,2,0.9,6945.83,269.92,1652.0,461.0,138.0,343.0,3.58351409978308,276.0,307.0,17139.71,2024,12,-2.4492935982947064e-16,1.0,137.0,124.0,130.0,136.66666666666666,12.503332889007337,136.33333333333334,8.31063575586531,49.97,0.0,138.0,3.4927536231884058,2.4855072463768115,0
P142,Product 142,202501,2025-01-01,331.0,151.0,49.97,0.56,17,2,0.9,7545.47,185.36,1608.0,441.0,134.0,180.0,3.6462585034013606,268.0,298.0,8994.6,2025,1,0.49999999999999994,0.8660254037844387,139.0,149.0,131.0,141.66666666666666,6.429100507328584,136.83333333333334,8.376554582086062,49.97,0.0,134.0,2.470149253731343,1.3432835820895523,0
P142,Product 142,202502,2025-02-01,167.0,164.0,49.97,0.56,17,2,0.9,8195.08,93.52,1608.0,441.0,134.0,3.0,3.6462585034013606,268.0,298.0,149.91,2025,2,0.8660254037844386,0.5000000000000001,151.0,137.0,119.0,142.33333333333334,7.571877794400312,140.0,9.67470929795828,49.97,0.0,134.0,1.2462686567164178,0.022388059701492536,0
P142,Product 142,202503,2025-03-01,32.0,135.0,49.97,0.56,17,2,0.9,6745.95,17.92,1608.0,441.0,134.0,-103.0,3.6462585034013606,268.0,298.0,-5146.91,2025,3,1.0,6.123233995736766e-17,164.0,139.0,143.0,151.33333333333334,12.50333288900733,144.0,13.769531582446819,49.97,0.0,134.0,0.23880597014925373,-0.7686567164179104,0
P142,Product 142,202504,2025-04-01,962.0,125.0,49.97,0.56,17,2,0.9,6246.25,538.72,1608.0,441.0,134.0,837.0,3.6462585034013606,268.0,298.0,41824.89,2025,4,0.8660254037844387,-0.4999999999999998,135.0,151.0,141.0,150.0,14.525839046333914,145.83333333333334,11.034793458269487,49.97,0.0,134.0,7.17910447761194,6.246268656716418,0
P142,Product 142,202505,2025-05-01,821.0,141.0,49.97,0.56,17,2,0.9,7045.77,459.76,1608.0,441.0,134.0,680.0,3.6462585034013606,268.0,298.0,33979.6,2025,5,0.49999999999999994,-0.8660254037844387,125.0,164.0,161.0,141.33333333333334,20.25668613898464,141.83333333333334,13.688194426828806,49.97,0.0,134.0,6.126865671641791,5.074626865671642,0
P142,Product 142,202506,2025-06-01,701.0,120.0,49.97,0.56,17,2,0.9,5996.4,392.56,1608.0,441.0,134.0,581.0,3.6462585034013606,268.0,298.0,29032.57,2025,6,1.2246467991473532e-16,-1.0,141.0,135.0,136.0,133.66666666666666,8.082903768654722,142.5,13.501851724856133,49.97,0.0,134.0,5.231343283582089,4.335820895522388,0
P142,Product 142,202507,2025-07-01,578.0,123.0,49.97,0.56,17,2,0.9,6146.31,323.68,1608.0,441.0,134.0,455.0,3.6462585034013606,268.0,298.0,22736.35,2025,7,-0.4999999999999997,-0.8660254037844388,120.0,125.0,132.0,128.66666666666666,10.969655114602858,139.33333333333334,16.403251710153906,49.97,0.0,134.0,4.313432835820896,3.3955223880597014,0
P142,Product 142,202508,2025-08-01,413.0,165.0,49.97,0.56,17,2,0.9,8245.05,231.28,1608.0,441.0,134.0,248.0,3.6462585034013606,268.0,298.0,12392.56,2025,8,-0.8660254037844384,-0.5000000000000004,123.0,141.0,140.0,128.0,11.357816691600517,134.66666666666666,16.4032517101539,49.97,0.0,134.0,3.082089552238806,1.8507462686567164,0
P142,Product 142,202509,2025-09-01,284.0,129.0,49.97,0.56,17,2,0.9,6446.13,159.04,1608.0,441.0,134.0,155.0,3.6462585034013606,268.0,298.0,7745.349999999999,2025,9,-1.0,-1.8369701987210297e-16,165.0,120.0,124.0,136.0,25.159491250818235,134.83333333333334,16.762060334775878,49.97,0.0,134.0,2.1194029850746268,1.1567164179104477,0
P142,Product 142,202510,2025-10-01,173.0,111.0,49.97,0.56,17,2,0.9,5546.67,96.88,1608.0,441.0,134.0,62.0,3.6462585034013606,268.0,298.0,3098.14,2025,10,-0.8660254037844386,0.5000000000000001,129.0,123.0,149.0,139.0,22.71563338320108,133.83333333333334,16.928280085899654,49.97,0.0,134.0,1.291044776119403,0.4626865671641791,0
P142,Product 142,202511,2025-11-01,48.0,125.0,49.97,0.56,17,2,0.9,6246.25,26.88,1608.0,441.0,134.0,-77.0,3.6462585034013606,268.0,298.0,-3847.69,2025,11,-0.5000000000000004,0.8660254037844384,111.0,165.0,137.0,135.0,27.495454169735027,131.5,19.20156243642688,49.97,0.0,134.0,0.3582089552238806,-0.5746268656716418,0
P142,Product 142,202512,2025-12-01,785.0,119.0,49.97,0.56,17,2,0.9,5946.43,439.6,1608.0,441.0,134.0,666.0,3.6462585034013606,268.0,298.0,33280.02,2025,12,-2.4492935982947064e-16,1.0,125.0,129.0,139.0,121.66666666666667,9.45163125250518,128.83333333333334,18.723425612495866,49.97,0.0,134.0,5.858208955223881,4.970149253731344,0
P143,Product 143,202301,2023-01-01,237.0,63.0,18.38,0.48,16,2,1.4,1157.94,113.76,742.0,229.0,62.0,174.0,3.2401746724890828,124.0,89.0,3198.12,2023,1,0.49999999999999994,0.8660254037844387,,,,,0.0,,0.0,,0.0,62.0,3.8225806451612905,2.806451612903226,0
P143,Product 143,202302,2023-02-01,184.0,53.0,18.38,0.48,16,2,1.4,974.14,88.32,742.0,229.0,62.0,131.0,3.2401746724890828,124.0,89.0,2407.78,2023,2,0.8660254037844386,0.5000000000000001,63.0,,,63.0,0.0,63.0,0.0,18.38,0.0,62.0,2.967741935483871,2.1129032258064515,0
P143,Product 143,202303,2023-03-01,86.0,98.0,18.38,0.48,16,2,1.4,1801.24,41.28,742.0,229.0,62.0,-12.0,3.2401746724890828,124.0,89.0,-220.56,2023,3,1.0,6.123233995736766e-17,53.0,,,58.0,7.0710678118654755,58.0,7.0710678118654755,18.38,0.0,62.0,1.3870967741935485,-0.1935483870967742,0
P143,Product 143,202304,2023-04-01,60.0,26.0,18.38,0.48,16,2,1.4,477.88,28.8,742.0,229.0,62.0,34.0,3.2401746724890828,124.0,89.0,624.92,2023,4,0.8660254037844387,-0.4999999999999998,98.0,63.0,,71.33333333333333,23.629078131263046,71.33333333333333,23.629078131263046,18.38,0.0,62.0,0.967741935483871,0.5483870967741935,0
P143,Product 143,202305,2023-05-01,21.0,39.0,18.38,0.48,16,2,1.4,716.82,10.08,742.0,229.0,62.0,-18.0,3.2401746724890828,124.0,89.0,-330.84,2023,5,0.49999999999999994,-0.8660254037844387,26.0,53.0,,59.0,36.373066958946424,60.0,29.765752132274432,18.38,0.0,62.0,0.3387096774193548,-0.2903225806451613,0
P143,Product 143,202306,2023-06-01,306.0,45.0,18.38,0.48,16,2,1.4,827.1,146.88,742.0,229.0,62.0,261.0,3.2401746724890828,124.0,89.0,4797.179999999999,2023,6,1.2246467991473532e-16,-1.0,39.0,98.0,,54.333333333333336,38.37099599089569,55.8,27.435378619585332,18.38,0.0,62.0,4.935483870967742,4.209677419354839,0
P143,Product 143,202307,2023-07-01,271.0,35.0,18.38,0.48,16,2,1.4,643.3,130.08,742.0,229.0,62.0,236.0,3.2401746724890828,124.0,89.0,4337.679999999999,2023,7,-0.4999999999999997,-0.8660254037844388,45.0,26.0,,36.666666666666664,9.712534856222323,54.0,24.931907267595875,18.38,0.0,62.0,4.370967741935484,3.806451612903226,0
P143,Product 143,202308,2023-08-01,215.0,56.0,18.38,0.48,16,2,1.4,1029.28,103.2,742.0,229.0,62.0,159.0,3.2401746724890828,124.0,89.0,2922.42,2023,8,-0.8660254037844384,-0.5000000000000004,35.0,39.0,,39.666666666666664,5.033222956847191,49.333333333333336,25.523845060387487,18.38,0.0,62.0,3.467741935483871,2.564516129032258,0
P143,Product 143,202309,2023-09-01,141.0,74.0,18.38,0.48,16,2,1.4,1360.12,67.68,742.0,229.0,62.0,67.0,3.2401746724890828,124.0,89.0,1231.46,2023,9,-1.0,-1.8369701987210297e-16,56.0,45.0,,45.333333333333336,10.503967504392499,49.833333333333336,25.63916275284095,18.38,0.0,62.0,2.274193548387097,1.0806451612903225,0
P143,Product 143,202310,2023-10-01,0.0,141.0,18.38,0.48,16,2,1.4,2591.58,0.0,742.0,229.0,62.0,-141.0,3.2401746724890828,124.0,89.0,-2591.58,2023,10,-0.8660254037844386,0.5000000000000001,74.0,35.0,,55.0,19.51922129594314,45.833333333333336,17.057745063948715,18.38,0.0,62.0,0.0,-2.274193548387097,0
P143,Product 143,202311,2023-11-01,635.0,66.0,18.38,0.48,16,2,1.4,1213.08,304.8,742.0,229.0,62.0,569.0,3.2401746724890828,124.0,89.0,10458.22,2023,11,-0.5000000000000004,0.8660254037844384,141.0,56.0,,90.33333333333333,44.79211240088297,65.0,39.7844190607328,18.38,0.0,62.0,10.241935483870968,9.17741935483871,0
P143,Product 143,202312,2023-12-01,589.0,46.0,18.38,0.48,16,2,1.4,845.48,282.72,742.0,229.0,62.0,543.0,3.2401746724890828,124.0,89.0,9980.34,2023,12,-2.4492935982947064e-16,1.0,66.0,74.0,,93.66666666666667,41.1865673895426,69.5,37.72929895982696,18.38,0.0,62.0,9.5,8.758064516129032,0
P143,Product 143,202401,2024-01-01,535.0,54.0,18.38,0.48,16,2,1.4,992.52,256.8,758.0,306.0,63.0,481.0,2.477124183006536,126.0,90.0,8840.779999999999,2024,1,0.49999999999999994,0.8660254037844387,46.0,141.0,63.0,84.33333333333333,50.08326400438907,69.66666666666667,37.60141841296238,18.38,0.0,63.0,8.492063492063492,7.634920634920635,0
